시도,시군구,월,발생건수,사망자수,부상자수,중상,경상,부상신고
서울,종로구,01월,105,0,143,37,93,13
서울,종로구,02월,75,1,103,33,62,8
서울,종로구,03월,113,0,145,37,93,15
서울,종로구,04월,119,0,149,31,108,10
서울,종로구,05월,151,0,189,52,119,18
서울,종로구,06월,95,1,135,22,88,25
서울,종로구,07월,122,1,175,34,121,20
서울,종로구,08월,96,0,135,24,86,25
서울,종로구,09월,102,2,138,30,93,15
서울,종로구,10월,106,1,146,30,103,13
서울,종로구,11월,98,0,133,32,83,18
서울,종로구,12월,117,3,157,39,102,16
서울,중구,01월,94,1,138,41,79,18
서울,중구,02월,84,0,111,35,67,9
서울,중구,03월,107,2,128,37,70,21
서울,중구,04월,129,1,169,42,106,21
서울,중구,05월,113,0,151,50,86,15
서울,중구,06월,102,0,144,40,92,12
서울,중구,07월,110,0,148,30,103,15
서울,중구,08월,106,1,146,31,100,15
서울,중구,09월,100,5,133,32,91,10
서울,중구,10월,136,4,172,41,111,20
서울,중구,11월,101,1,135,31,90,14
서울,중구,12월,106,2,141,37,94,10
서울,용산구,01월,101,0,134,29,96,9
서울,용산구,02월,81,0,119,28,84,7
서울,용산구,03월,111,2,157,42,109,6
서울,용산구,04월,142,2,176,41,125,10
서울,용산구,05월,134,0,195,52,132,11
서울,용산구,06월,107,0,146,39,95,12
서울,용산구,07월,107,1,142,33,103,6
서울,용산구,08월,121,1,192,33,141,18
서울,용산구,09월,119,1,165,33,118,14
서울,용산구,10월,135,2,208,53,141,14
서울,용산구,11월,132,3,205,32,149,24
서울,용산구,12월,138,0,230,43,155,32
서울,성동구,01월,83,0,124,32,73,19
서울,성동구,02월,62,0,101,31,59,11
서울,성동구,03월,109,3,146,33,91,22
서울,성동구,04월,90,3,138,32,85,21
서울,성동구,05월,111,1,135,39,78,18
서울,성동구,06월,89,3,130,35,75,20
서울,성동구,07월,89,0,127,35,73,19
서울,성동구,08월,99,2,145,33,87,25
서울,성동구,09월,75,1,106,31,60,15
서울,성동구,10월,98,1,135,44,72,19
서울,성동구,11월,100,1,127,29,76,22
서울,성동구,12월,94,0,127,37,71,19
서울,동대문구,01월,135,2,184,51,114,19
서울,동대문구,02월,151,1,202,62,119,21
서울,동대문구,03월,192,4,261,75,164,22
서울,동대문구,04월,155,0,196,45,127,24
서울,동대문구,05월,204,1,265,75,163,27
서울,동대문구,06월,192,0,233,64,142,27
서울,동대문구,07월,189,0,246,63,155,28
서울,동대문구,08월,137,0,169,37,119,13
서울,동대문구,09월,168,3,206,49,134,23
서울,동대문구,10월,204,0,272,71,180,21
서울,동대문구,11월,180,3,222,58,141,23
서울,동대문구,12월,144,0,173,62,101,10
서울,성북구,01월,129,0,162,45,108,9
서울,성북구,02월,108,2,135,23,101,11
서울,성북구,03월,148,0,197,43,144,10
서울,성북구,04월,147,2,195,41,145,9
서울,성북구,05월,150,4,187,54,120,13
서울,성북구,06월,124,0,167,39,121,7
서울,성북구,07월,127,3,168,42,118,8
서울,성북구,08월,138,1,175,35,133,7
서울,성북구,09월,139,0,186,52,126,8
서울,성북구,10월,133,1,167,45,116,6
서울,성북구,11월,142,0,184,42,136,6
서울,성북구,12월,133,0,183,39,132,12
서울,도봉구,01월,67,1,94,26,56,12
서울,도봉구,02월,77,3,101,26,63,12
서울,도봉구,03월,76,1,93,25,55,13
서울,도봉구,04월,98,0,152,47,89,16
서울,도봉구,05월,72,1,104,25,57,22
서울,도봉구,06월,82,0,110,39,52,19
서울,도봉구,07월,76,0,98,22,65,11
서울,도봉구,08월,83,1,110,32,57,21
서울,도봉구,09월,71,0,87,19,59,9
서울,도봉구,10월,87,2,128,32,77,19
서울,도봉구,11월,77,1,99,30,60,9
서울,도봉구,12월,83,1,130,32,85,13
서울,은평구,01월,76,1,102,33,66,3
서울,은평구,02월,83,2,118,36,70,12
서울,은평구,03월,88,0,126,29,70,27
서울,은평구,04월,94,2,118,35,79,4
서울,은평구,05월,108,3,141,40,86,15
서울,은평구,06월,108,0,131,36,84,11
서울,은평구,07월,103,2,138,36,90,12
서울,은평구,08월,98,0,150,36,99,15
서울,은평구,09월,95,1,133,36,87,10
서울,은평구,10월,94,1,126,42,69,15
서울,은평구,11월,74,1,106,37,59,10
서울,은평구,12월,100,1,129,37,80,12
서울,서대문구,01월,87,2,122,24,82,16
서울,서대문구,02월,92,0,126,31,84,11
서울,서대문구,03월,98,0,142,38,89,15
서울,서대문구,04월,82,1,111,31,66,14
서울,서대문구,05월,90,2,109,31,60,18
서울,서대문구,06월,82,1,99,26,63,10
서울,서대문구,07월,73,1,96,21,67,8
서울,서대문구,08월,106,0,164,35,104,25
서울,서대문구,09월,94,1,139,19,92,28
서울,서대문구,10월,127,3,179,38,122,19
서울,서대문구,11월,97,1,138,29,95,14
서울,서대문구,12월,107,2,141,42,76,23
서울,마포구,01월,136,3,213,49,142,22
서울,마포구,02월,116,4,163,43,97,23
서울,마포구,03월,143,0,212,52,146,14
서울,마포구,04월,136,0,208,47,143,18
서울,마포구,05월,145,1,203,49,124,30
서울,마포구,06월,139,2,219,43,148,28
서울,마포구,07월,148,1,206,49,147,10
서울,마포구,08월,158,1,236,45,175,16
서울,마포구,09월,153,1,219,61,141,17
서울,마포구,10월,178,0,283,57,200,26
서울,마포구,11월,144,1,192,42,135,15
서울,마포구,12월,172,1,251,50,177,24
서울,강서구,01월,141,3,194,29,145,20
서울,강서구,02월,138,1,189,30,143,16
서울,강서구,03월,139,2,169,39,110,20
서울,강서구,04월,159,0,196,45,133,18
서울,강서구,05월,153,0,201,41,132,28
서울,강서구,06월,140,1,177,39,122,16
서울,강서구,07월,145,1,181,49,111,21
서울,강서구,08월,146,2,205,57,134,14
서울,강서구,09월,137,0,187,43,135,9
서울,강서구,10월,138,2,182,44,129,9
서울,강서구,11월,131,1,166,34,112,20
서울,강서구,12월,124,0,183,34,130,19
서울,구로구,01월,95,2,141,41,90,10
서울,구로구,02월,95,1,135,38,88,9
서울,구로구,03월,121,0,170,52,106,12
서울,구로구,04월,141,0,197,50,129,18
서울,구로구,05월,135,0,188,50,122,16
서울,구로구,06월,114,2,167,46,117,4
서울,구로구,07월,134,0,188,48,124,16
서울,구로구,08월,128,0,174,42,118,14
서울,구로구,09월,152,1,208,62,127,19
서울,구로구,10월,161,1,239,51,171,17
서울,구로구,11월,113,1,154,44,96,14
서울,구로구,12월,122,1,178,46,113,19
서울,영등포구,01월,181,4,267,56,191,20
서울,영등포구,02월,154,0,215,53,147,15
서울,영등포구,03월,194,1,278,66,188,24
서울,영등포구,04월,208,2,315,74,211,30
서울,영등포구,05월,231,2,330,58,223,49
서울,영등포구,06월,189,1,272,50,194,28
서울,영등포구,07월,204,3,274,50,197,27
서울,영등포구,08월,190,2,269,50,191,28
서울,영등포구,09월,204,0,306,70,209,27
서울,영등포구,10월,217,4,300,66,208,26
서울,영등포구,11월,202,3,272,59,186,27
서울,영등포구,12월,229,0,375,61,282,32
서울,동작구,01월,127,1,164,37,108,19
서울,동작구,02월,104,2,156,23,128,5
서울,동작구,03월,116,1,168,39,103,26
서울,동작구,04월,140,4,176,34,118,24
서울,동작구,05월,121,3,149,38,93,18
서울,동작구,06월,111,1,146,28,97,21
서울,동작구,07월,126,1,191,37,129,25
서울,동작구,08월,118,0,158,41,103,14
서울,동작구,09월,125,1,175,35,129,11
서울,동작구,10월,124,1,153,34,106,13
서울,동작구,11월,111,1,171,36,131,4
서울,동작구,12월,148,3,221,46,166,9
서울,관악구,01월,115,2,150,35,99,16
서울,관악구,02월,95,3,133,24,100,9
서울,관악구,03월,121,1,159,39,110,10
서울,관악구,04월,132,2,199,54,129,16
서울,관악구,05월,145,2,192,51,131,10
서울,관악구,06월,110,1,142,39,94,9
서울,관악구,07월,141,0,184,48,121,15
서울,관악구,08월,90,1,131,26,97,8
서울,관악구,09월,118,0,161,40,109,12
서울,관악구,10월,130,1,184,43,119,22
서울,관악구,11월,97,3,110,27,75,8
서울,관악구,12월,114,3,150,28,105,17
서울,강남구,01월,282,0,420,81,281,58
서울,강남구,02월,245,0,356,59,257,40
서울,강남구,03월,325,3,423,83,302,38
서울,강남구,04월,333,0,454,91,310,53
서울,강남구,05월,330,1,447,106,283,58
서울,강남구,06월,341,3,489,110,330,49
서울,강남구,07월,354,1,501,100,352,49
서울,강남구,08월,323,0,449,98,295,56
서울,강남구,09월,311,0,442,94,285,63
서울,강남구,10월,336,3,504,93,332,79
서울,강남구,11월,318,0,457,86,328,43
서울,강남구,12월,330,1,503,90,352,61
서울,강동구,01월,103,1,147,36,107,4
서울,강동구,02월,124,2,162,50,101,11
서울,강동구,03월,118,2,177,57,100,20
서울,강동구,04월,135,0,193,51,128,14
서울,강동구,05월,124,2,161,35,110,16
서울,강동구,06월,114,0,150,40,101,9
서울,강동구,07월,134,4,175,40,119,16
서울,강동구,08월,123,0,159,45,98,16
서울,강동구,09월,108,2,156,38,98,20
서울,강동구,10월,110,1,149,42,89,18
서울,강동구,11월,119,1,166,46,101,19
서울,강동구,12월,114,2,162,34,113,15
서울,송파구,01월,213,0,298,71,189,38
서울,송파구,02월,171,4,218,55,136,27
서울,송파구,03월,220,0,314,67,213,34
서울,송파구,04월,224,1,324,74,202,48
서울,송파구,05월,205,0,293,77,181,35
서울,송파구,06월,232,2,307,74,183,50
서울,송파구,07월,225,1,324,62,190,72
서울,송파구,08월,227,0,319,66,206,47
서울,송파구,09월,231,1,318,77,189,52
서울,송파구,10월,226,0,309,66,195,48
서울,송파구,11월,214,2,295,62,196,37
서울,송파구,12월,210,3,327,61,228,38
서울,서초구,01월,173,2,238,56,166,16
서울,서초구,02월,164,0,244,51,168,25
서울,서초구,03월,187,2,277,54,183,40
서울,서초구,04월,191,1,330,70,225,35
서울,서초구,05월,199,1,272,61,186,25
서울,서초구,06월,189,0,310,60,205,45
서울,서초구,07월,226,3,316,62,223,31
서울,서초구,08월,180,1,307,56,184,67
서울,서초구,09월,176,1,234,49,162,23
서울,서초구,10월,206,3,318,57,225,36
서울,서초구,11월,220,2,329,65,225,39
서울,서초구,12월,202,0,298,52,217,29
서울,양천구,01월,119,1,165,33,113,19
서울,양천구,02월,89,2,124,34,79,11
서울,양천구,03월,124,2,159,38,102,19
서울,양천구,04월,117,2,161,41,111,9
서울,양천구,05월,141,0,192,42,123,27
서울,양천구,06월,118,1,166,34,110,22
서울,양천구,07월,118,1,163,24,119,20
서울,양천구,08월,122,1,178,36,131,11
서울,양천구,09월,128,0,183,40,123,20
서울,양천구,10월,150,0,213,37,156,20
서울,양천구,11월,136,2,166,37,115,14
서울,양천구,12월,131,0,186,42,128,16
서울,중랑구,01월,126,0,164,36,113,15
서울,중랑구,02월,101,0,139,26,102,11
서울,중랑구,03월,131,0,175,35,119,21
서울,중랑구,04월,118,2,141,33,95,13
서울,중랑구,05월,122,0,153,39,99,15
서울,중랑구,06월,142,0,184,37,129,18
서울,중랑구,07월,125,2,177,28,121,28
서울,중랑구,08월,120,1,162,34,112,16
서울,중랑구,09월,141,1,187,41,118,28
서울,중랑구,10월,153,2,205,43,138,24
서울,중랑구,11월,135,1,175,46,109,20
서울,중랑구,12월,121,0,168,42,107,19
서울,노원구,01월,99,1,145,42,93,10
서울,노원구,02월,104,2,159,45,102,12
서울,노원구,03월,109,1,156,46,98,12
서울,노원구,04월,119,1,188,46,123,19
서울,노원구,05월,125,2,177,41,119,17
서울,노원구,06월,132,0,183,52,108,23
서울,노원구,07월,146,1,215,40,153,22
서울,노원구,08월,124,1,176,45,117,14
서울,노원구,09월,136,1,183,38,121,24
서울,노원구,10월,152,1,212,45,145,22
서울,노원구,11월,144,1,205,49,126,30
서울,노원구,12월,145,1,217,44,141,32
서울,광진구,01월,101,0,165,44,109,12
서울,광진구,02월,75,2,111,28,79,4
서울,광진구,03월,94,0,127,36,86,5
서울,광진구,04월,85,0,119,31,78,10
서울,광진구,05월,102,1,142,38,97,7
서울,광진구,06월,85,1,110,35,62,13
서울,광진구,07월,87,0,131,30,91,10
서울,광진구,08월,90,0,126,34,89,3
서울,광진구,09월,82,1,113,34,70,9
서울,광진구,10월,82,2,105,25,76,4
서울,광진구,11월,78,0,98,36,60,2
서울,광진구,12월,84,2,119,35,80,4
서울,강북구,01월,98,1,129,28,95,6
서울,강북구,02월,68,0,85,18,63,4
서울,강북구,03월,112,1,152,44,96,12
서울,강북구,04월,120,2,163,45,104,14
서울,강북구,05월,115,2,170,46,110,14
서울,강북구,06월,116,1,161,47,102,12
서울,강북구,07월,93,1,131,30,92,9
서울,강북구,08월,94,1,126,28,88,10
서울,강북구,09월,105,3,152,32,101,19
서울,강북구,10월,100,0,131,39,86,6
서울,강북구,11월,105,2,150,37,102,11
서울,강북구,12월,101,1,128,30,92,6
서울,금천구,01월,74,1,120,26,86,8
서울,금천구,02월,54,2,71,17,52,2
서울,금천구,03월,59,0,82,19,58,5
서울,금천구,04월,84,2,134,28,95,11
서울,금천구,05월,78,0,108,25,77,6
서울,금천구,06월,62,0,86,20,62,4
서울,금천구,07월,65,1,101,17,79,5
서울,금천구,08월,51,1,58,13,40,5
서울,금천구,09월,58,4,79,15,58,6
서울,금천구,10월,69,3,94,20,68,6
서울,금천구,11월,63,0,83,19,59,5
서울,금천구,12월,82,1,117,23,89,5
부산,중구,01월,27,1,40,13,25,2
부산,중구,02월,16,0,24,8,14,2
부산,중구,03월,33,0,47,12,31,4
부산,중구,04월,28,0,34,11,20,3
부산,중구,05월,27,0,34,11,22,1
부산,중구,06월,36,0,45,13,24,8
부산,중구,07월,20,0,27,13,11,3
부산,중구,08월,26,2,34,13,18,3
부산,중구,09월,26,0,35,8,24,3
부산,중구,10월,32,2,32,13,17,2
부산,중구,11월,34,0,50,18,32,0
부산,중구,12월,23,0,34,10,23,1
부산,서구,01월,48,0,62,21,34,7
부산,서구,02월,31,0,44,17,21,6
부산,서구,03월,33,0,43,16,25,2
부산,서구,04월,29,1,45,15,27,3
부산,서구,05월,39,0,49,16,32,1
부산,서구,06월,40,0,56,21,31,4
부산,서구,07월,32,0,44,13,26,5
부산,서구,08월,48,2,78,25,49,4
부산,서구,09월,45,0,63,20,41,2
부산,서구,10월,27,0,28,11,16,1
부산,서구,11월,39,1,59,21,34,4
부산,서구,12월,29,0,38,14,21,3
부산,동구,01월,32,0,46,19,21,6
부산,동구,02월,32,0,38,15,21,2
부산,동구,03월,34,0,44,9,31,4
부산,동구,04월,52,0,58,19,34,5
부산,동구,05월,53,0,64,23,39,2
부산,동구,06월,36,0,55,18,35,2
부산,동구,07월,48,1,69,20,44,5
부산,동구,08월,40,1,58,20,33,5
부산,동구,09월,55,0,73,18,49,6
부산,동구,10월,41,0,61,22,32,7
부산,동구,11월,59,1,67,21,42,4
부산,동구,12월,42,0,56,16,40,0
부산,영도구,01월,29,0,39,15,23,1
부산,영도구,02월,21,0,30,9,20,1
부산,영도구,03월,27,0,41,13,26,2
부산,영도구,04월,40,2,48,18,28,2
부산,영도구,05월,32,0,37,16,18,3
부산,영도구,06월,27,0,32,12,19,1
부산,영도구,07월,27,0,30,15,14,1
부산,영도구,08월,20,1,27,7,14,6
부산,영도구,09월,26,1,27,14,13,0
부산,영도구,10월,24,1,37,7,27,3
부산,영도구,11월,32,0,42,15,25,2
부산,영도구,12월,37,0,46,12,34,0
부산,부산진구,01월,131,1,182,63,105,14
부산,부산진구,02월,107,1,134,51,73,10
부산,부산진구,03월,139,0,173,54,105,14
부산,부산진구,04월,121,0,152,42,101,9
부산,부산진구,05월,134,3,171,66,92,13
부산,부산진구,06월,104,0,136,54,69,13
부산,부산진구,07월,128,1,174,68,95,11
부산,부산진구,08월,105,2,143,53,79,11
부산,부산진구,09월,139,1,173,63,92,18
부산,부산진구,10월,117,3,174,63,93,18
부산,부산진구,11월,129,1,167,44,102,21
부산,부산진구,12월,127,3,163,61,88,14
부산,동래구,01월,67,0,88,26,56,6
부산,동래구,02월,86,0,115,33,69,13
부산,동래구,03월,85,1,118,39,71,8
부산,동래구,04월,95,1,118,37,67,14
부산,동래구,05월,95,0,118,42,68,8
부산,동래구,06월,96,0,115,35,71,9
부산,동래구,07월,98,3,130,38,82,10
부산,동래구,08월,89,2,119,43,64,12
부산,동래구,09월,76,1,109,38,57,14
부산,동래구,10월,87,0,118,37,75,6
부산,동래구,11월,95,0,135,45,82,8
부산,동래구,12월,87,0,117,34,76,7
부산,남구,01월,65,0,84,26,48,10
부산,남구,02월,83,1,117,36,76,5
부산,남구,03월,73,1,97,37,54,6
부산,남구,04월,67,1,96,28,62,6
부산,남구,05월,66,1,102,31,68,3
부산,남구,06월,75,0,105,36,60,9
부산,남구,07월,76,1,95,29,56,10
부산,남구,08월,63,4,86,16,57,13
부산,남구,09월,65,1,77,22,49,6
부산,남구,10월,67,1,84,32,46,6
부산,남구,11월,59,2,72,29,36,7
부산,남구,12월,74,0,92,29,55,8
부산,북구,01월,58,0,89,29,55,5
부산,북구,02월,66,0,92,23,64,5
부산,북구,03월,59,1,79,33,43,3
부산,북구,04월,60,1,83,24,56,3
부산,북구,05월,77,2,92,27,58,7
부산,북구,06월,68,0,100,28,64,8
부산,북구,07월,73,3,84,32,48,4
부산,북구,08월,61,0,72,19,47,6
부산,북구,09월,61,1,84,24,52,8
부산,북구,10월,66,1,95,22,66,7
부산,북구,11월,76,1,96,33,56,7
부산,북구,12월,68,3,91,27,57,7
부산,해운대구,01월,114,1,175,51,104,20
부산,해운대구,02월,101,2,143,36,93,14
부산,해운대구,03월,115,1,151,43,100,8
부산,해운대구,04월,95,0,145,46,84,15
부산,해운대구,05월,114,0,156,51,97,8
부산,해운대구,06월,119,0,168,46,109,13
부산,해운대구,07월,117,6,190,54,115,21
부산,해운대구,08월,105,0,165,36,112,17
부산,해운대구,09월,89,0,123,29,74,20
부산,해운대구,10월,92,0,133,40,73,20
부산,해운대구,11월,110,2,155,34,102,19
부산,해운대구,12월,99,0,125,39,74,12
부산,사하구,01월,89,0,117,47,66,4
부산,사하구,02월,71,1,98,32,63,3
부산,사하구,03월,82,1,106,35,62,9
부산,사하구,04월,93,2,129,41,69,19
부산,사하구,05월,84,1,114,30,76,8
부산,사하구,06월,91,4,127,43,75,9
부산,사하구,07월,89,1,136,46,74,16
부산,사하구,08월,81,0,111,30,71,10
부산,사하구,09월,85,3,118,43,66,9
부산,사하구,10월,94,2,128,36,81,11
부산,사하구,11월,87,1,134,37,86,11
부산,사하구,12월,113,1,171,41,116,14
부산,금정구,01월,78,2,103,35,57,11
부산,금정구,02월,65,1,80,23,51,6
부산,금정구,03월,61,1,84,31,35,18
부산,금정구,04월,66,1,94,38,43,13
부산,금정구,05월,83,2,142,46,71,25
부산,금정구,06월,57,0,88,21,57,10
부산,금정구,07월,76,0,110,26,65,19
부산,금정구,08월,73,2,98,35,54,9
부산,금정구,09월,85,0,121,37,66,18
부산,금정구,10월,66,1,82,28,49,5
부산,금정구,11월,63,1,114,46,47,21
부산,금정구,12월,73,0,99,36,56,7
부산,강서구,01월,43,2,70,30,35,5
부산,강서구,02월,37,1,53,22,27,4
부산,강서구,03월,42,1,52,19,30,3
부산,강서구,04월,50,0,78,24,47,7
부산,강서구,05월,39,0,67,22,44,1
부산,강서구,06월,45,2,59,23,32,4
부산,강서구,07월,36,0,45,16,28,1
부산,강서구,08월,37,1,58,22,35,1
부산,강서구,09월,38,1,47,15,30,2
부산,강서구,10월,50,4,63,24,36,3
부산,강서구,11월,47,0,68,25,39,4
부산,강서구,12월,42,3,55,23,29,3
부산,연제구,01월,52,0,81,29,48,4
부산,연제구,02월,45,0,60,12,44,4
부산,연제구,03월,57,0,70,22,45,3
부산,연제구,04월,61,2,80,19,54,7
부산,연제구,05월,53,1,62,19,40,3
부산,연제구,06월,36,1,55,12,40,3
부산,연제구,07월,53,0,70,16,47,7
부산,연제구,08월,41,1,51,17,31,3
부산,연제구,09월,41,1,58,22,35,1
부산,연제구,10월,48,0,60,17,40,3
부산,연제구,11월,60,1,71,32,37,2
부산,연제구,12월,61,0,80,27,48,5
부산,수영구,01월,56,1,73,20,45,8
부산,수영구,02월,44,1,65,13,50,2
부산,수영구,03월,56,1,70,26,39,5
부산,수영구,04월,52,0,69,16,46,7
부산,수영구,05월,49,1,65,16,45,4
부산,수영구,06월,49,1,62,16,41,5
부산,수영구,07월,65,0,94,21,62,11
부산,수영구,08월,72,0,101,23,74,4
부산,수영구,09월,43,0,51,14,33,4
부산,수영구,10월,68,1,86,28,54,4
부산,수영구,11월,67,1,92,25,60,7
부산,수영구,12월,59,0,85,30,45,10
부산,사상구,01월,77,2,114,42,63,9
부산,사상구,02월,73,0,104,27,67,10
부산,사상구,03월,77,0,111,27,70,14
부산,사상구,04월,100,0,141,37,90,14
부산,사상구,05월,89,1,125,37,73,15
부산,사상구,06월,74,0,100,21,67,12
부산,사상구,07월,61,0,95,30,48,17
부산,사상구,08월,85,0,126,37,80,9
부산,사상구,09월,103,5,153,47,83,23
부산,사상구,10월,73,0,121,26,72,23
부산,사상구,11월,87,3,125,35,71,19
부산,사상구,12월,100,3,142,35,91,16
부산,기장군,01월,40,0,53,19,32,2
부산,기장군,02월,39,2,50,9,30,11
부산,기장군,03월,33,0,44,12,29,3
부산,기장군,04월,37,0,53,11,36,6
부산,기장군,05월,32,0,52,15,32,5
부산,기장군,06월,36,0,67,17,44,6
부산,기장군,07월,41,1,55,14,35,6
부산,기장군,08월,28,1,39,10,25,4
부산,기장군,09월,33,0,72,21,49,2
부산,기장군,10월,33,0,52,9,40,3
부산,기장군,11월,34,4,44,18,25,1
부산,기장군,12월,41,1,65,15,45,5
경기,수원시,01월,478,2,769,160,552,57
경기,수원시,02월,385,6,583,106,438,39
경기,수원시,03월,387,2,555,111,414,30
경기,수원시,04월,466,4,703,139,515,49
경기,수원시,05월,442,3,585,111,431,43
경기,수원시,06월,397,3,569,109,412,48
경기,수원시,07월,449,6,615,120,435,60
경기,수원시,08월,367,5,561,103,395,63
경기,수원시,09월,402,8,592,104,441,47
경기,수원시,10월,464,4,657,142,457,58
경기,수원시,11월,424,1,614,122,455,37
경기,수원시,12월,460,4,682,128,502,52
경기,성남시,01월,337,3,523,142,352,29
경기,성남시,02월,262,3,406,98,280,28
경기,성남시,03월,293,4,468,111,313,44
경기,성남시,04월,338,6,516,116,351,49
경기,성남시,05월,307,3,498,128,310,60
경기,성남시,06월,286,0,449,120,284,45
경기,성남시,07월,330,4,472,117,311,44
경기,성남시,08월,307,4,479,114,317,48
경기,성남시,09월,287,2,403,129,247,27
경기,성남시,10월,354,1,487,133,311,43
경기,성남시,11월,332,3,495,135,316,44
경기,성남시,12월,307,6,450,100,309,41
경기,의정부시,01월,115,0,199,41,149,9
경기,의정부시,02월,118,0,204,47,118,39
경기,의정부시,03월,110,3,146,36,96,14
경기,의정부시,04월,143,2,212,44,146,22
